500 100000
382 73 0.2374
367 172 8.4341
256 116 7.6773
364 468 8.7949
42 312 6.8368
227 146 1.3758
49 19 6.0462
491 30 8.7643
139 14 4.7852
145 11 3.9057
43 322 9.2651
210 243 8.6256
156 230 0.0835
316 280 6.7375
251 432 2.1117
71 60 5.0981
422 170 0.2647
498 420 6.7739
114 63 9.1347
132 214 4.2186
448 23 6.6701
28 393 1.5492
201 316 0.2624
66 456 3.9778
133 194 5.6045
129 301 4.0298
336 149 5.7436
173 55 1.3896
439 344 5.3792
56 177 8.6861
308 17 2.9699
480 256 9.6225
415 16 0.0003
424 277 9.2860
42 176 0.1619
204 77 5.1214
295 125 9.6155
487 93 1.9887
259 406 2.0463
186 276 3.0630
29 450 2.9901
142 404 5.3076
485 77 6.6729
139 334 5.2466
85 9 6.5624
150 260 5.1142
478 32 2.3707
260 242 4.0051
337 364 3.6714
152 310 2.6547
14 469 1.1857
160 184 6.6311
57 264 8.0860
215 343 6.4566
81 0 6.6977
419 59 6.6889
436 144 8.5986
53 244 4.4683
138 183 9.3328
262 78 0.0475
313 173 3.1474
56 85 0.9445
15 311 0.3056
278 384 6.2378
362 202 0.9539
53 218 3.2391
395 270 9.9529
323 176 3.2359
427 351 8.1657
59 326 2.9148
486 48 4.0377
202 321 0.6743
310 201 2.1322
476 449 0.3093
45 320 9.8569
394 486 6.4584
210 53 8.0730
457 260 8.2113
146 208 6.3404
381 275 3.1005
71 315 5.4099
467 64 4.4505
406 427 3.0564
429 392 1.9408
428 220 9.1721
300 72 5.3734
480 436 0.0076
323 38 9.5650
203 80 8.1794
478 100 3.5066
357 245 7.6177
61 27 8.0078
424 172 2.5345
88 89 3.2586
15 295 2.0092
322 446 4.2768
455 52 7.9162
145 57 2.6369
250 166 2.5126
395 337 1.3590
302 71 8.7878
216 243 4.4378
457 45 7.7953
472 377 8.0954
433 444 1.8120
375 296 4.2782
2 459 7.3769
318 370 0.0145
13 212 3.5204
103 314 2.9310
401 329 8.1513
68 275 8.8929
173 316 0.5937
370 177 9.6951
499 300 0.6425
57 387 4.7971
149 121 5.5024
483 227 5.9940
419 184 4.4384
86 132 7.1751
369 356 9.5176
189 47 6.7013
136 375 2.3196
190 148 7.7634
339 382 6.5080
335 187 1.6054
415 383 8.5560
162 406 8.2573
73 75 1.8912
338 162 9.2765
63 58 7.4679
485 361 7.7314
165 179 1.2146
294 46 4.6617
62 247 2.5352
153 281 1.9698
453 217 4.9455
401 5 4.6969
45 240 7.4206
132 119 0.4810
19 185 5.2394
235 239 9.4191
192 131 6.1309
154 141 3.1952
384 73 6.4994
385 181 5.4002
98 112 9.9543
343 146 5.2308
407 217 9.6356
304 352 2.2862
471 111 1.4891
386 281 2.6880
306 369 1.0620
330 495 3.1381
278 107 7.0222
29 445 1.5941
77 405 8.3965
271 22 3.5078
478 305 1.0154
235 135 7.4892
237 307 8.1409
411 406 4.8329
141 249 3.8474
333 271 0.4771
162 7 0.0083
466 399 3.8773
255 15 7.1674
99 292 1.9783
303 131 4.1786
279 49 3.5961
223 479 7.2063
153 459 2.7419
429 223 3.9129
347 450 2.5777
0 82 1.9669
3 133 5.1042
308 272 1.4481
234 83 4.9214
70 110 9.2247
242 154 2.0193
309 310 7.4568
335 320 4.5499
210 482 4.6127
414 201 0.0204
20 348 1.3003
236 64 9.3581
323 106 7.6979
273 378 1.2386
100 349 1.1596
162 197 9.8928
436 168 2.0095
41 301 8.5249
129 69 3.1146
280 359 4.6316
388 437 7.4067
251 16 0.2690
121 439 4.2165
314 21 5.7473
145 311 2.4600
268 397 8.9117
170 139 6.1879
184 334 4.8619
309 395 0.3060
478 83 8.4786
494 414 9.8946
374 375 1.0280
156 178 6.1429
311 378 2.9269
312 181 8.4507
98 138 3.7653
42 159 9.0943
115 15 5.7494
70 54 6.2006
18 323 0.7078
389 480 6.9250
434 45 7.2529
114 217 6.9887
306 64 4.6501
45 180 2.7168
87 173 7.2242
291 358 3.6783
125 75 7.5527
491 164 8.6942
157 69 6.8062
346 477 6.3278
302 301 3.0215
307 456 4.5419
393 363 6.4781
168 174 4.0950
192 458 2.6750
347 34 8.3047
240 447 6.9717
453 67 6.1976
325 293 4.1726
444 472 4.5008
281 163 5.2241
16 181 3.4102
410 54 2.8153
165 15 0.7691
348 99 6.2777
467 434 2.1890
103 382 1.8111
421 373 7.3505
177 77 3.3762
402 208 3.3938
235 171 5.1524
493 363 8.9222
399 255 8.5754
249 218 8.5036
363 205 0.3628
351 465 1.1825
33 378 9.2468
16 292 9.5965
21 264 6.2519
383 266 6.4942
148 388 9.9904
24 114 0.2355
109 389 9.3945
283 471 2.6226
454 0 6.5834
325 158 7.2288
263 22 3.8276
471 200 6.6944
499 237 5.5848
139 69 7.2782
177 468 8.9370
269 227 8.5724
13 197 9.6604
485 401 9.2404
486 366 9.3232
64 300 1.3395
269 90 8.5171
492 261 4.4114
145 330 4.8984
310 468 5.6342
387 413 3.0289
99 65 1.0172
471 77 1.0624
252 485 3.1254
471 455 0.6002
394 179 4.8429
42 260 6.7536
458 188 2.1593
288 219 9.4960
494 448 5.0976
245 170 6.9790
160 165 8.9264
293 229 2.3673
130 213 8.4129
259 499 6.5208
342 8 3.0505
99 145 7.6959
112 304 5.4326
218 488 4.1808
21 304 8.9199
379 85 7.5017
192 359 9.4928
229 300 6.5792
61 471 6.1047
426 343 8.9709
341 72 8.6776
487 21 0.5275
342 108 6.3524
89 146 4.9349
228 222 1.4588
206 277 6.1394
150 355 2.6443
233 474 6.7002
371 238 9.0701
254 61 3.9412
361 351 3.3537
481 484 8.6654
230 204 1.2747
483 107 1.7418
471 360 9.4147
98 235 6.0892
159 431 1.8141
153 483 9.5365
202 375 5.4190
266 43 4.7021
328 208 7.1567
171 382 5.4448
235 398 3.1937
452 369 4.3693
140 138 4.1440
479 402 4.8190
450 171 4.5177
134 214 7.2473
278 80 8.3582
77 330 8.2479
436 467 6.4087
294 316 1.4245
313 479 6.5276
28 398 4.9976
189 267 1.8184
74 327 6.7860
31 356 8.9346
264 305 3.5445
459 146 9.1619
492 190 4.2949
415 117 6.2258
5 325 9.5552
293 476 6.4683
497 99 3.5522
253 445 3.0762
119 317 6.5899
453 221 1.7931
162 201 8.9098
2 422 6.4186
287 42 2.8833
488 441 1.0487
138 263 4.8582
108 334 8.8537
309 402 0.9559
496 51 8.7772
3 266 7.6225
41 102 9.5709
133 10 8.4526
382 497 4.7015
48 101 6.7311
198 117 4.6670
328 348 2.6195
117 339 5.3233
65 30 9.8772
415 498 2.1362
359 140 5.2763
327 224 9.0399
429 236 2.1586
495 199 1.1226
25 328 6.3358
193 90 5.5215
213 278 2.8628
214 246 1.9629
486 343 0.1960
162 440 3.8784
364 100 0.7707
59 101 9.0039
234 376 1.1782
319 67 1.8250
187 462 8.2282
407 69 4.9413
487 86 0.3498
156 24 5.6927
311 273 3.8602
3 141 3.9929
21 110 6.4638
237 492 4.6852
74 97 0.6997
38 109 3.0178
138 268 2.6640
430 85 6.7600
224 425 7.9813
282 357 7.7437
379 159 1.2429
101 108 0.2378
41 318 8.9473
325 451 4.3444
18 119 8.0944
134 298 1.5244
405 13 6.7362
35 360 7.1602
366 361 6.5331
359 146 0.8377
74 494 2.7024
287 137 7.0943
354 453 0.4605
39 126 4.0972
192 271 5.5566
415 423 0.9783
270 15 6.8146
202 488 0.7659
353 146 1.3630
172 440 8.6396
157 167 3.6859
252 295 0.8015
324 450 2.3155
66 372 7.6190
196 313 1.2937
156 453 0.6930
376 236 6.2824
317 242 1.2722
243 376 4.9371
263 417 2.9062
467 333 6.3330
220 253 6.8297
387 75 6.9157
91 333 0.8336
270 474 3.6742
372 431 2.7469
81 175 1.3094
365 341 0.9673
121 240 0.1146
254 334 6.4305
409 416 4.0967
79 159 3.5148
413 414 0.2213
151 462 4.8312
382 184 8.9145
359 469 8.7897
55 75 8.2823
127 210 7.6749
65 15 9.4156
153 197 9.8643
254 488 6.6416
311 56 7.1137
252 474 9.6238
168 331 4.7659
36 387 7.5658
256 366 9.5156
64 176 2.1649
274 41 1.9323
228 279 7.2129
28 353 9.8978
486 380 9.1247
359 88 2.3080
195 115 1.3553
315 72 3.7269
142 219 8.0930
327 178 3.1692
158 368 5.0436
173 19 9.4088
341 102 9.9812
332 372 3.4616
120 431 6.8666
433 205 0.8307
227 433 9.8341
433 330 8.3586
59 183 7.9996
142 6 2.0037
371 43 7.3769
105 125 8.3514
261 399 0.5627
8 375 8.1832
394 402 1.8014
413 0 3.1457
386 202 4.0384
436 369 4.5718
71 266 5.0483
39 296 1.4463
252 101 2.3024
350 247 3.7475
404 429 8.2378
50 6 7.0851
146 489 7.0563
477 340 6.2394
117 207 4.5612
481 475 8.6319
349 409 3.6440
334 132 8.3564
118 317 5.5709
212 6 3.1717
497 30 6.1862
153 332 0.9372
175 464 4.9832
348 0 1.4208
193 6 7.4263
264 205 8.3962
427 65 6.2105
449 44 9.6295
51 185 2.2737
456 459 9.8283
436 27 7.4007
25 114 3.1390
165 409 9.8800
24 399 1.6327
328 373 7.8574
8 267 3.7612
273 262 6.7413
350 494 2.8097
69 352 7.6797
415 417 8.0480
38 265 2.3910
274 32 4.9793
272 0 2.2794
354 241 7.2776
24 53 0.7278
244 293 2.8008
346 91 7.5147
475 54 2.8669
77 201 2.8243
72 433 3.1885
339 213 4.9369
70 273 9.7869
217 132 5.4835
330 295 8.5028
484 60 1.6519
323 185 1.0804
246 421 1.4351
86 147 9.5296
359 314 8.1250
191 277 2.6975
12 374 8.7376
1 455 2.2957
457 422 7.7693
1 81 1.0935
79 3 4.2434
198 167 3.5596
114 351 9.0765
51 263 4.1387
68 438 0.5625
116 50 5.1171
293 496 1.7688
0 212 3.8286
406 336 3.9168
182 6 8.4355
479 398 6.4832
35 56 7.3017
471 254 1.3991
174 197 7.2406
248 461 8.0618
457 205 9.2825
42 471 1.4150
298 475 3.9549
110 52 9.7222
278 177 5.2641
330 108 4.8023
150 495 3.4080
303 467 1.6560
30 176 6.3846
497 469 7.0408
79 175 6.9350
289 153 2.4899
122 26 6.9875
285 280 8.9967
122 401 4.7117
39 445 0.3649
249 469 9.0338
245 153 4.9723
329 129 1.2815
217 108 1.6823
361 36 8.9897
142 459 0.8662
202 314 1.5629
225 188 0.1191
322 172 7.7035
202 66 2.0221
137 399 7.5326
1 427 0.9217
420 147 4.6775
150 37 6.1163
421 210 2.6429
312 280 7.7652
138 195 0.6925
27 245 6.8301
132 158 2.5779
124 423 8.1195
471 120 4.7661
405 369 8.3410
492 362 3.0500
32 103 4.7762
114 295 4.5703
392 354 9.6499
451 302 1.0076
80 373 1.8136
477 433 3.2612
441 499 7.1036
351 110 8.3062
144 358 8.4708
135 339 0.7519
298 220 9.2499
445 69 5.1580
387 408 5.7698
9 286 0.9052
16 355 0.0347
177 479 9.9888
414 348 1.4087
444 256 2.4203
427 103 2.5412
45 440 5.2806
93 38 7.1633
95 265 4.9035
475 470 4.4526
315 339 8.2204
370 2 0.6844
134 494 3.2194
351 343 9.2546
261 354 4.6154
280 69 7.1905
303 257 8.5079
239 143 7.5396
184 193 7.1855
148 345 7.5819
9 457 5.1158
402 221 2.6786
75 312 6.9675
236 0 1.0576
424 154 6.9515
143 391 0.2043
432 292 2.5684
208 423 9.5827
383 441 9.4544
436 165 7.5513
140 372 8.9933
442 227 7.4574
453 171 6.6220
259 383 2.8916
253 131 0.6985
225 449 8.1603
264 481 6.0501
169 140 8.0531
218 75 8.1071
50 10 7.5892
481 192 6.9005
7 470 2.8031
469 206 3.5953
258 138 5.2267
13 256 3.0120
149 41 3.2652
380 371 8.8714
376 242 2.0911
144 47 5.3486
199 394 3.2676
260 91 8.6698
218 474 2.8792
253 297 7.3611
487 409 3.3344
423 356 5.3053
213 60 2.1110
88 118 5.2555
349 411 8.4721
48 393 7.8891
401 101 8.1051
498 309 6.8193
163 173 0.5104
54 336 5.2446
366 393 6.9241
133 331 4.5924
289 485 6.9464
305 105 1.2675
171 393 5.5111
399 448 6.2753
428 174 5.5972
327 349 8.3459
489 227 4.7516
255 362 0.4448
46 106 0.0856
273 202 2.0016
272 339 0.1554
58 451 1.5823
30 443 8.5458
218 223 6.4684
331 285 9.3846
209 117 8.6472
330 143 3.8859
402 344 2.5383
332 209 7.9150
488 52 5.1230
201 105 5.7319
277 124 3.0171
245 27 8.1694
57 421 9.5892
356 203 0.4314
212 146 3.1220
12 55 5.9581
7 184 7.0402
217 29 2.8508
264 334 8.6377
124 21 6.9147
468 26 3.1546
86 450 9.9007
249 34 5.7579
308 466 3.5933
421 68 7.8787
196 158 5.0484
199 72 5.6436
245 254 1.1719
55 477 0.6315
449 86 6.9828
231 221 9.9361
223 399 4.3279
40 57 7.3309
147 437 6.8018
394 361 5.4779
421 430 2.7599
125 461 8.4222
41 487 9.4749
262 279 7.9805
483 239 7.8063
103 282 9.0043
322 224 9.3518
318 422 6.0204
496 102 5.4674
215 53 1.9682
315 184 8.3852
311 82 3.8198
231 97 0.1104
417 306 7.7752
375 127 1.4226
305 266 6.9787
424 50 2.0582
115 286 6.0880
295 331 1.0478
68 92 5.9790
474 252 0.2086
181 35 0.7347
40 265 0.1815
100 392 9.7375
22 264 3.0774
324 361 4.0250
477 286 2.5690
68 164 3.4292
149 0 0.4337
386 156 8.6485
375 115 8.4526
401 215 4.2560
95 453 0.2781
196 289 5.3459
255 212 9.8847
455 67 0.0358
320 129 4.8928
30 365 2.0364
195 498 3.6480
311 81 4.7656
109 285 4.8713
114 276 8.6371
65 147 9.7592
302 439 2.4900
85 229 8.8369
188 95 0.3862
130 150 2.0129
83 107 2.2237
2 466 4.4917
384 274 9.2930
179 162 1.8242
88 55 1.3497
283 463 5.9282
447 247 3.6993
85 240 3.6156
263 389 5.1325
55 203 8.3893
168 155 4.1209
232 92 1.5769
63 174 4.9385
261 174 1.7167
309 370 3.7004
15 243 0.7352
465 242 2.9413
46 36 3.9976
70 254 7.5869
92 493 5.0078
499 314 6.6473
133 132 5.6692
390 98 5.3719
269 347 6.4426
398 421 0.5016
486 169 5.6644
271 441 9.9082
388 323 0.9377
454 15 1.7491
294 300 9.2413
146 186 1.2717
461 46 9.6657
384 243 0.0812
239 25 6.8991
306 41 7.1758
67 55 7.0858
472 469 5.2222
458 322 9.8539
383 434 7.6847
496 360 2.4659
110 312 5.6838
209 339 6.1130
146 83 3.1754
424 17 6.1052
407 165 3.1000
55 260 6.8107
165 272 8.2015
379 24 4.7444
463 366 7.0537
407 221 7.4319
333 483 9.9471
63 149 0.7373
166 27 9.8713
38 375 2.4815
365 150 3.4272
18 316 4.4604
164 104 8.7300
284 77 1.4676
286 456 0.5302
260 168 7.5837
6 171 6.8564
177 102 3.6057
186 95 4.7989
469 3 4.1535
479 436 5.2926
252 169 9.8312
196 62 7.3908
454 396 7.2947
487 154 9.8806
81 35 5.7847
326 328 7.4556
124 35 8.4126
49 351 0.0514
492 99 6.2915
367 123 7.1392
200 456 6.9127
339 95 9.6904
288 213 2.7122
136 385 7.6913
40 109 6.6232
451 105 0.8937
133 281 9.1431
200 70 7.4890
331 194 8.3392
419 236 9.3667
332 47 8.1146
489 344 3.1766
169 22 9.1289
468 198 8.0700
331 482 0.8224
419 122 3.2550
434 133 7.7435
351 211 1.5694
69 173 5.8670
112 329 4.6043
414 119 2.8495
77 198 7.7093
383 405 1.0926
478 344 8.4509
74 487 9.2317
353 239 0.2451
100 162 5.1807
402 292 2.9704
110 442 4.0859
194 479 8.4100
364 385 3.0279
430 44 9.0165
151 319 4.3637
178 223 8.9009
250 384 0.1229
198 423 2.6400
208 407 7.1825
78 431 3.6865
422 492 1.7395
378 333 4.7722
150 190 9.7517
438 193 3.0272
483 477 1.1043
347 188 1.5757
181 57 1.3694
300 218 0.4357
268 484 9.8188
444 82 3.6608
380 30 8.0878
363 48 2.8091
308 462 8.7292
252 16 7.5969
169 452 5.2594
156 35 4.1493
137 51 2.4585
101 275 3.5859
200 436 5.7434
229 97 3.8622
63 45 2.3487
47 247 9.3870
12 353 4.8971
181 448 1.4519
465 222 9.6258
396 114 9.5210
99 408 7.2256
132 28 0.4602
91 142 1.2499
466 407 9.2893
73 298 6.9737
357 384 4.1791
48 116 2.0212
398 130 2.7765
296 257 3.2790
292 306 6.3384
345 165 5.9751
93 281 4.2379
110 116 2.3058
75 442 2.1050
354 238 8.0977
362 85 9.3244
302 169 1.5791
0 192 3.3769
374 164 3.7360
187 120 7.4987
498 61 0.4719
298 154 2.6673
2 220 0.5213
200 103 1.5064
0 209 7.7409
434 231 1.6546
13 448 1.5527
181 9 3.3992
485 191 6.7515
132 248 2.0410
222 434 8.6463
416 140 1.8515
154 42 5.0906
323 419 1.4044
154 1 9.7639
264 136 7.8067
442 456 6.2039
306 431 3.5498
145 110 4.4899
34 85 1.4392
386 417 7.4130
127 294 0.7695
45 300 8.8289
256 109 8.3322
247 345 4.7975
193 221 0.1428
146 228 8.4520
217 368 8.2882
433 268 6.5685
113 379 9.6642
95 321 4.4888
416 132 8.5620
250 192 4.3535
94 263 3.2017
363 400 5.8851
350 218 4.2987
214 124 9.2301
405 104 1.4361
72 103 4.6994
449 398 7.6536
304 268 6.0744
187 258 6.5211
7 480 2.7234
394 69 0.4870
362 162 9.2736
140 218 9.8883
134 362 2.7869
221 231 9.6152
251 55 8.2621
217 210 9.5020
14 473 7.3723
379 217 9.7929
389 198 2.5613
321 250 1.9120
336 398 7.9996
317 3 2.1966
212 263 6.8329
71 403 6.2862
449 196 6.3522
485 311 6.0392
430 92 0.9288
427 105 1.7965
291 416 0.2178
348 369 7.5265
225 472 0.6523
41 396 3.5442
400 463 2.3239
271 401 6.9739
208 354 3.3013
9 67 2.2328
241 265 5.9085
231 337 8.6933
383 166 3.7093
126 134 0.0660
2 16 5.5026
421 28 2.3478
91 163 9.4894
135 458 0.3477
412 140 8.7510
34 64 5.7281
423 304 8.1018
445 242 9.9072
307 320 8.8014
498 283 5.5909
404 157 9.2643
222 164 1.2499
206 21 6.1606
222 161 6.1089
233 376 3.2454
103 405 0.1085
201 262 1.0355
134 426 4.8978
69 262 6.2003
28 297 4.4498
1 356 4.4118
265 205 6.2216
177 53 8.5179
187 473 2.7701
146 369 1.6160
383 288 0.4472
385 262 9.6550
237 288 9.3012
282 279 0.4899
150 471 0.3571
155 15 3.4116
320 196 6.6469
456 311 7.1847
71 339 8.5237
255 363 3.0384
471 113 6.4018
476 202 4.4030
330 245 1.5336
70 152 9.9719
369 484 2.4354
316 466 8.7582
186 336 0.4047
36 94 0.1587
400 158 1.9365
464 293 8.6255
317 399 5.3572
262 7 5.5970
479 485 1.7935
1 470 2.0324
354 131 5.5815
256 327 9.2676
422 430 1.0332
28 72 5.6192
175 55 5.7175
147 138 2.0952
85 219 5.2771
343 479 8.0132
477 187 4.3909
300 326 6.0269
448 251 4.7942
172 463 5.6837
64 38 2.6930
317 110 8.4450
302 315 1.7948
279 11 9.8783
169 395 6.2505
351 146 0.2297
419 434 9.3821
369 191 6.8619
339 71 9.6727
461 382 6.8301
74 15 7.4332
235 410 9.0942
195 181 5.5282
428 151 5.2719
80 436 0.6702
0 465 2.5754
81 449 0.4346
152 255 6.6077
119 358 3.0706
249 147 5.1816
317 306 0.9729
419 66 7.5619
141 258 3.6421
281 149 6.8002
269 265 1.6645
290 448 1.6149
372 253 4.1987
107 330 1.8318
388 498 6.1716
62 268 7.4204
165 492 2.3342
112 344 2.0339
477 489 8.2596
44 106 7.5831
39 150 0.2670
82 410 3.3240
360 63 9.6046
136 28 0.9719
485 283 4.4648
137 117 9.7877
280 36 9.2570
259 205 3.5532
433 492 0.0976
142 450 8.7373
410 316 4.9143
484 394 0.3608
489 186 7.0054
428 52 2.5020
145 177 3.0010
259 486 1.9804
2 325 4.6971
107 61 0.1635
354 41 5.1233
343 16 5.3338
284 171 8.4988
193 429 1.0907
325 385 5.9677
125 391 4.2685
416 253 2.3818
392 115 7.7173
454 412 3.5193
123 72 6.1315
284 460 3.7750
370 279 3.4412
159 41 6.5108
498 201 1.9757
115 178 8.6993
431 397 0.4995
135 8 8.8953
74 457 2.6652
284 476 4.3986
415 18 8.2431
477 48 0.2311
430 218 4.3238
449 205 2.8349
382 492 3.2797
305 196 1.8923
180 182 3.2724
237 191 2.8793
184 63 1.4118
203 205 2.3117
236 403 7.9022
492 196 1.2618
296 64 7.0596
185 363 0.2326
433 209 5.8027
147 11 3.8610
75 415 4.8503
346 81 1.7296
164 304 7.5706
99 186 9.0667
391 418 6.9531
74 313 4.7431
267 356 5.8518
309 241 8.1022
162 476 3.2244
194 347 9.3729
316 126 0.1658
466 5 2.7224
300 440 1.9381
38 448 5.3250
405 14 9.0025
350 27 4.9091
349 244 1.1230
228 488 4.4730
311 133 3.7787
283 398 0.9380
360 479 7.9512
38 67 8.9231
325 226 2.1915
123 68 5.6368
412 250 9.1637
27 494 2.6285
383 228 2.6393
92 352 2.7895
416 90 6.7060
333 300 9.3223
149 335 8.4937
85 245 3.2812
23 137 7.6024
416 84 1.4908
33 314 5.8026
363 79 0.8076
271 109 8.3689
205 301 4.1168
305 400 0.6418
419 9 4.7740
417 193 4.0384
496 299 8.5795
244 42 8.0332
396 293 7.0379
233 151 0.9294
122 170 2.8202
96 418 7.8771
442 98 9.6852
499 263 0.3574
389 365 0.0823
164 218 7.3884
76 464 3.2466
345 52 1.0356
406 367 0.1373
135 174 9.6594
132 318 0.2845
3 265 0.8890
307 171 4.6811
297 111 1.1707
37 230 1.2423
214 300 1.0634
13 127 2.7492
383 152 9.6697
322 284 5.3470
214 476 6.3965
46 37 5.0251
100 429 2.9848
98 324 5.3172
128 8 7.3705
342 151 8.2141
385 352 5.5048
339 104 1.1180
3 349 4.9968
310 214 6.7536
481 218 3.5706
176 392 6.6739
256 72 5.2325
289 116 0.6680
0 381 2.0088
139 285 0.7296
229 435 7.1404
207 386 0.9047
127 343 9.6135
134 421 4.0686
95 251 5.0449
66 117 0.3675
97 469 5.6751
245 85 3.2174
358 377 5.5933
224 37 7.4083
233 260 5.4801
34 482 4.3660
450 264 0.9911
285 34 4.3768
116 125 5.0443
172 117 7.8477
417 387 5.6471
216 282 9.6518
80 15 1.6074
222 398 1.9386
396 153 7.9860
406 281 0.2890
314 337 0.9106
414 237 6.8720
37 175 6.7248
178 398 6.9910
256 438 4.0614
220 490 9.0278
226 348 5.0243
455 254 0.0927
470 98 4.7553
359 79 5.4239
317 334 8.5181
108 452 5.3995
160 20 9.8886
451 422 2.7285
237 402 1.5270
11 346 3.2725
14 74 2.6034
98 477 3.3974
379 54 6.9904
181 111 5.4523
480 396 7.8756
216 185 6.8240
453 378 2.5884
394 477 0.8499
434 173 7.5140
436 130 9.5443
438 159 2.4846
303 234 1.2596
347 35 5.3758
198 104 8.4148
315 172 7.4301
406 479 5.3605
478 334 5.1414
48 466 0.1330
221 229 7.5793
214 97 9.7204
417 50 7.9658
247 254 9.8739
234 71 1.1871
37 386 6.7684
426 222 3.3532
303 120 2.1002
422 24 8.6097
153 266 9.9181
480 482 4.6468
92 456 4.7792
392 341 8.4470
68 227 8.5753
310 19 0.1628
472 93 4.0029
352 212 5.1193
53 296 6.5507
297 151 3.4241
295 285 3.2224
291 62 7.1934
87 198 4.5904
232 137 7.0729
102 139 8.4242
159 416 6.6705
447 483 1.6178
141 394 8.6741
211 485 9.7989
387 80 8.0048
166 152 9.3807
363 360 7.4346
57 492 8.7477
364 253 7.4323
195 290 2.2028
138 320 0.5066
461 410 5.9372
74 445 2.0736
396 454 6.7426
434 197 8.2488
317 163 2.8773
34 263 9.4698
349 13 1.1310
83 277 3.4895
139 487 9.2991
228 296 1.7051
123 24 8.9746
402 201 5.0043
255 221 4.4240
472 387 7.1406
136 413 6.4445
367 185 5.7169
480 101 6.6002
420 276 5.9869
94 248 8.4243
443 255 9.6727
64 180 4.7395
205 231 2.0675
115 391 4.5469
450 144 1.5325
377 272 1.0492
40 386 4.9051
493 66 4.7325
6 305 9.8809
191 494 9.0146
490 99 3.5145
203 34 6.1527
92 284 7.8154
434 93 7.2889
489 381 0.7468
267 212 1.4936
275 335 0.3171
392 428 0.2138
187 1 5.0285
105 318 2.2392
491 394 4.2716
489 305 4.8336
134 326 2.7587
375 446 1.1613
442 334 1.4435
277 62 3.2264
79 413 3.2371
398 77 2.7681
306 54 7.1193
109 358 8.8267
472 401 5.5779
179 170 4.3087
123 49 5.3004
335 70 3.5518
174 400 0.9715
211 368 2.3543
11 352 9.1248
94 193 8.7302
1 4 2.4715
219 350 8.9084
478 52 2.6422
262 285 6.8942
94 471 2.0077
96 367 4.7746
304 470 9.1993
130 341 7.1200
348 340 5.2124
374 64 2.0655
274 479 3.0221
80 485 3.1266
46 496 5.5639
427 37 1.6633
29 12 0.5343
359 51 9.8729
434 87 7.8845
357 18 6.8062
41 110 3.7108
431 339 4.0696
438 361 3.8612
191 184 4.1078
267 497 7.1676
66 283 7.7115
352 338 1.8028
165 150 4.8834
437 175 1.5032
142 494 7.1580
124 56 2.7067
63 321 0.5003
247 203 1.7271
420 321 5.0380
23 58 7.3347
444 95 6.2929
2 438 1.1494
403 59 1.7702
9 321 1.3257
28 245 9.5883
152 279 0.9391
435 376 0.1165
239 476 9.3599
11 150 5.0827
384 499 9.0534
106 9 0.8712
36 291 8.3451
237 464 6.6348
329 209 8.9413
376 348 2.8450
287 184 8.0661
367 10 2.1360
153 457 2.7189
40 104 4.5707
116 460 0.1569
305 144 5.9895
241 335 9.5430
452 416 1.7739
218 317 3.9491
411 37 1.2116
92 120 7.9342
434 146 8.4027
412 259 9.7680
89 218 0.7325
403 462 1.1694
47 479 7.2073
238 50 6.3422
403 67 0.8708
188 222 1.1230
64 132 7.7525
386 95 7.1783
138 479 1.8919
365 239 6.1842
460 412 0.4492
342 306 0.3723
78 162 9.2910
10 43 9.4165
217 407 3.6917
490 317 0.7276
357 195 4.7242
271 202 0.4374
73 343 1.4378
34 92 8.0088
183 73 3.4712
220 320 9.1865
195 243 9.3673
202 239 4.0206
211 14 2.3733
72 62 9.1822
327 412 8.5939
176 194 0.5253
399 74 8.9321
492 195 5.2704
390 68 4.3989
279 28 7.4270
187 472 9.7123
381 241 6.6278
371 120 7.1055
353 279 9.3365
358 84 0.0390
21 439 5.7594
1 43 4.4664
216 302 9.2234
309 372 4.1090
325 227 5.1896
257 77 0.8562
456 484 9.3142
81 49 2.2817
372 344 6.5402
392 164 8.3575
285 316 7.3144
40 253 9.7293
233 342 2.7851
344 348 0.1254
274 114 9.4409
134 498 2.0279
259 76 9.2894
181 329 5.6891
437 43 1.5644
276 53 2.9284
243 95 5.4767
427 26 8.5223
153 223 4.1560
220 124 0.3113
269 476 1.7238
309 256 2.0485
223 144 5.9225
478 243 6.3881
265 243 9.7789
100 366 8.0447
302 242 7.6926
268 171 4.8313
146 149 6.9684
165 67 6.7228
483 228 1.0206
317 294 5.8907
387 129 0.0504
337 315 1.3853
119 387 3.1133
86 419 2.7029
29 83 9.7938
96 219 2.2017
188 485 4.6503
22 141 1.4237
314 203 5.2408
8 238 5.0465
458 281 0.7906
154 418 0.9742
10 74 3.8739
329 145 8.6432
293 232 7.8755
291 70 1.9408
156 367 5.9642
59 442 3.7173
60 90 9.7545
370 131 8.5236
52 121 2.6839
109 206 2.7730
466 42 8.9185
188 112 2.2808
89 288 4.2850
135 328 8.4125
400 127 3.7137
483 385 9.3803
91 118 1.8204
391 179 2.6231
392 446 1.4426
52 23 7.0108
287 432 9.4284
438 48 9.6463
321 297 5.3845
98 61 9.6397
95 243 7.7941
340 272 4.3853
